,Title,Published_date,Views,Likes,Comments,Month
3027,MISION INCREIBLE! - GTA V,2018-01-16,1754444,122993,2705,Jan
3028,🔴 NUEVAS CAJAS + VICTORIAS! AU AU AU - PLAYERUNKNOWN'S,2018-01-16,1188050,114030,1186,Jan
3029,#MUNDOWIGETTA - ENCONTRAMOS A MEDUSA  #45,2018-01-15,2620066,220403,8543,Jan
3030,FARGAN VS WILLY VS VEGETTA - VENTILADOR DE LA MUERTE,2018-01-15,3823002,202136,2824,Jan
3031,ROBAMOS SUPER HELICOPTERO AKULA - GTA V,2018-01-14,2098650,129798,2513,Jan
3032,WILLY VS FARGAN VS VEGETTA - MUCHAS RISAS,2018-01-14,2649307,139725,1933,Jan
3033,🔴 HOY A POR TODAS - PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-13,1024965,104764,900,Jan
3034,#MUNDOWIGETTA - LAS SOMBRAS  #43,2018-01-13,2160314,161109,4128,Jan
3035,FARGAN VS WILLY VS VEGETTA - GANG BEASTS,2018-01-12,1574281,164141,2525,Jan
3036,ABRIENDO NUEVAS CAJAS - PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-12,1071311,109861,835,Jan
3037,#MUNDOWIGETTA - RITUAL DE VAMPIRO  #41,2018-01-11,2385931,169996,3931,Jan
3038,🔴 ACTUALIZACION - NUEVA ROPA Y CAJAS!  - PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-11,1064213,121241,863,Jan
3039,DERRIBAMOS UN SUPER AVION! - GTA V,2018-01-10,6645033,283652,5096,Jan
3040,"🔴PREGUNTAS, RESPUESTAS Y PLAYERUNKNOWN'S BATTLEGROUNDS",2018-01-10,2724926,267336,6816,Jan
3041,#MUNDOWIGETTA - FANTASMAS POR SORPRESA  #39,2018-01-09,2144155,222062,7225,Jan
3042,"LUCHA DE PALOS - STICK FIGHT (WILLY, FARGAN Y VEGETTA)",2018-01-09,1902966,133337,1819,Jan
3043,FARGAN VS WILLY VS VEGETTA - EL NIÑO ADULTO,2018-01-08,7343148,269122,4258,Jan
3044,🔴 ¿MAS VICTORIAS? AU AU AU! - PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-08,2619611,144107,1627,Jan
3045,#MUNDOWIGETTA - ME CONVIERTO EN MURCIELAGO  #37,2018-01-07,2504767,193803,7077,Jan
3046,PRIMER PARKOUR DE 2018 - GTA V,2018-01-07,1334698,124156,3071,Jan
3047,MI PRIMER DINOSAURIO - EPISODIO 100 DE #KARMALAND3,2018-01-06,2178524,161611,6094,Jan
3048,🔴 LOS REYES MAGOS DE PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-06,1345938,126027,1500,Jan
3049,BAILANDO Y MATANDO! - FORTNITE!,2018-01-06,1182342,92993,3563,Jan
3050,#MUNDOWIGETTA - SOY UN VAMPIRO!  #35,2018-01-05,3038901,268540,5934,Jan
3051,FARGAN VS WILLY VS VEGETTA - GANG BEAST,2018-01-05,3777123,201660,3117,Jan
3052,#KARMALAND3 - ADN AL 100% #99,2018-01-04,1119496,111673,5170,Jan
3053,SPIDERGETTA Y MARIOREX - ESCAPA DE LA LAVA,2018-01-04,4412892,186729,7086,Jan
3054,#MUNDOWIGETTA - SPIRIT EL HIPOGRIFO INDOMABLE!  #33,2018-01-03,2196802,209160,6737,Jan
3055,🔴 HOY LO PETAMOS (NUEVO MAPA) - PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-03,1507263,157899,1337,Jan
3056,#KARMALAND3 - EL LABORATORIO DE DINOSAURIOS #98,2018-01-02,1481701,137647,4647,Jan
3057,COMO SALIR DEL MAPA SIN TRUCOS - HELLO NEIGHBOR,2018-01-02,2844690,107096,6530,Jan
3058,#MUNDOWIGETTA - 2018!!!!! EL MEJOR COMIENZO!  #31,2018-01-01,2115479,240819,7324,Jan
3059,SUPER VICTORIA DE 2017 -  PLAYERUNKNOWN'S BATTLEGROUNDS,2018-01-01,2575564,125426,3159,Jan
3060,FINAL COMPLETO  DE HELLO NEIGHBOR,2017-12-31,6954175,288145,13012,Dec
3061,MEJORES MOMENTOS #7,2017-12-31,4914338,231697,3452,Dec
3062,#MUNDOWIGETTA - NUESTRO OSITO POLAR Y EL CALDERO MAGICO #29,2017-12-30,2128604,206694,16399,Dec
3063,¿ESTOY MEJORANDO? - FORTNITE!,2017-12-30,3837830,151205,12669,Dec
3064,MI REGALO - LINK DE DESCARGA MANSION V DE VEGETTA,2017-12-29,2758133,169972,9764,Dec
3065,🔴 ¿VICTORIAS EN NUEVO MAPA? PLAYERUNKNOWN'S BATTLEGROUNDS,2017-12-29,1100365,128367,1291,Dec
3066,#MUNDOWIGETTA - ARAÑA GIGANTE Y PILLAMIENTO #27,2017-12-28,1849207,156907,8547,Dec
3067,FINAL EPICO CON WILLY - DREAM TEAM EN FORTNITE!,2017-12-28,5948912,174234,4332,Dec
3068,EL VECINO GIGANTE! ¿FINAL?  HELLO NEIGHBOR!,2017-12-27,8861209,269890,5925,Dec
3069,JUEGO FINAL - PLAYERUNKNOWN'S BATTLEGROUNDS,2017-12-27,1001376,132267,1599,Dec
3070,#MUNDOWIGETTA - ARMADURA DE DRAGON Y LA TORRE DEL DIOS SOL! #25,2017-12-26,2363332,212847,8592,Dec
3071,SUPER EQUIPO! AU AU AU - FORTNITE (50 VS 50),2017-12-26,1608380,95897,3568,Dec
3072,MEJORES MOMENTOS #6,2017-12-25,4246866,203566,2460,Dec
3073,FARGAN VS WILLY VS VEGETTA - LA BATALLA NAVIDEÑA!,2017-12-25,2807047,196400,2770,Dec
3074,#MUNDOWIGETTA -  SANTA NOS VISITA! #23,2017-12-24,2494710,219398,4880,Dec
3075,🔴 HELLO NEIGHBOR! - COMPLETANDO LOS MINI JUEGOS,2017-12-24,6501754,305952,15762,Dec
3076,MI PRIMERA VEZ EN FORTNITE - 50 VS 50,2017-12-24,3308198,122536,3917,Dec
3077,WIGETTA Y EL CUENTO JAMAS CONTADO,2017-12-23,4676149,259825,14158,Dec
3078,ESCAPA DE LA LAVA (WILLY VS VEGETTA),2017-12-23,11057461,235540,3551,Dec
3079,#MUNDOWIGETTA -  TENGO SUPER PODERES! #21,2017-12-22,2531680,232893,11506,Dec
3080,ACTUALIZACION DE NAVIDAD EN GTA V!,2017-12-22,1978646,148322,2930,Dec
3081,LA FAMILIA DEL VECINO -  HELLO NEIGHBOR  (JUEGO FINAL) #6,2017-12-21,7446342,232292,7655,Dec
3082,🔴 SUPER ACTUALIZACION - PLAYERUNKNOWN'S BATTLEGROUNDS (JUEGO FINAL),2017-12-21,1246623,137213,1020,Dec
3083,#MUNDOWIGETTA -  LLEGA LA NAVIDAD! #19,2017-12-20,2099955,180160,5401,Dec
3084,COMPLETAMOS EL JUEGO! - HUMAN FALL FLAT,2017-12-20,2671948,149838,2509,Dec
3085,PARKOUR DE NAVIDAD!,2017-12-19,1053533,139102,2561,Dec
3086,🔴 DIRECTO - RESPONDIENDO PREGUNTAS CON KIRA,2017-12-19,1980585,233040,5754,Dec
3087,#MUNDOWIGETTA -  EL GIGANTE Y EL DRAGON DE LA NIEVE  #17,2017-12-18,2570453,248558,6580,Dec
3088,HAND SIMULATOR (CON WILLY Y FARGAN),2017-12-18,2980839,167789,3277,Dec
3089,MEJORES MOMENTOS #5,2017-12-17,4680277,260596,4695,Dec
3090,ABRIMOS LA PUERTA SECRETA! -  HELLO NEIGHBOR  (JUEGO FINAL) #5,2017-12-17,13527047,261493,6782,Dec
3091,#MUNDOWIGETTA -  UN HOGAR FELIZ!  #15,2017-12-16,2461561,203032,6435,Dec
3092,🔴 TARDE CON WILLY EN PLAYERUNKNOWN'S BATTLEGROUNDS,2017-12-16,1180052,130581,1267,Dec
3093,COCHE VOLADOR Y MISION DE ROBO!!! GTA V (NUEVO DLC),2017-12-15,3235424,121755,2343,Dec
3094,COMO CONSEGUIR TODOS LOS OBJETOS! -  HELLO NEIGHBOR  (JUEGO FINAL) #4,2017-12-15,14132718,352448,10531,Dec
3095,#MUNDOWIGETTA -  LA VACA VAMPIRO Y LA PIRAMIDE!  #13,2017-12-14,2258803,192329,8699,Dec
3096,MAPA FINAL - HUMAN FALL FLAT,2017-12-14,1692478,91311,1830,Dec
3097,COCHE SUBMARINO EN GTA V + PRIMERA MISIÓN (NUEVO DLC),2017-12-13,4536867,290198,3865,Dec
3098,CONSIGO SALIR VOLANDO!!! -  HELLO NEIGHBOR  (JUEGO FINAL) #3,2017-12-13,8619494,229697,12283,Dec
3099,#MUNDOWIGETTA - DIA DEL DIAMANTE!  #11,2017-12-12,2394563,217528,11688,Dec
3100,🔴 LA NAVIDAD EN KARMALAND #97,2017-12-12,1749807,178276,4887,Dec
3101,(NUEVO DLC) PUEDO VOLAR EN GTA V! - GOLPE DEL JUICIO FINAL!,2017-12-12,2510428,195768,3249,Dec
3102,ME SECUESTRA EL VECINO -  HELLO NEIGHBOR  (JUEGO FINAL) #2,2017-12-11,10105945,380433,8260,Dec
3103,SUPER CONDUCTORES - HUMAN FALL FLAT,2017-12-11,3281234,140075,3939,Dec
3104,#MUNDOWIGETTA - TOTEMS Y NUEVO HAMSTER!  #9,2017-12-10,2487718,290702,11532,Dec
3105,SOY UN NIÑO -  HELLO NEIGHBOR  (JUEGO FINAL) #1,2017-12-10,25877317,588528,14718,Dec
3106,NAVIDAD EN HUMAN FALL FLAT,2017-12-09,3683979,206697,3858,Dec
3107,🔴 MI GATITA KIRA 😍,2017-12-09,3297003,335822,15663,Dec
3108,#MUNDOWIGETTA - EL DIOS SOL #7,2017-12-08,2679410,185998,20134,Dec
3109,🏆 NUESTRO FINAL MAS TENSO 🏆 3 VS 4,2017-12-08,2135276,89292,2450,Dec
3110,EL FINAL MAS DIVERTIDO - HUMAN FALL FLAT,2017-12-07,4031581,166657,3300,Dec
3111,MEJORES MOMENTOS #4,2017-12-07,3527441,180261,3115,Dec
3112,#MUNDOWIGETTA - GRANJA DE GALLINAS #5,2017-12-06,2973143,219980,7500,Dec
3113,NUEVOS DESASTRES NATURALES!,2017-12-06,1263178,80160,1694,Dec
3114,RISAS Y SALTOS - HUMAN FALL FLAT,2017-12-05,4743750,191483,3131,Dec
3115,#KARMALAND3 - SUPER GHAST!!!  #96,2017-12-05,973368,100466,4432,Dec
3116,#MUNDOWIGETTA - EL PUEBLO DE HADAS #3,2017-12-04,3797684,223787,13949,Dec
3117,LLORANDO DE RISA - HUMAN FALL FLAT,2017-12-03,9876500,372836,6894,Dec
3118,#KARMALAND3 - EL GUARDIAN GIGANTE Y SUPER FANTASMAS  #95,2017-12-03,947060,94985,4529,Dec
3119,#MUNDOWIGETTA - EL COMIENZO MAS EPICO #1,2017-12-02,7316492,494433,13679,Dec
3120,LLEGA LA NAVIDAD,2017-12-02,1319096,141372,3330,Dec
3121,#KARMALAND3 - NUEVOS ENEMIGOS Y DIMENSION DE AGUA #94,2017-12-01,1006510,127858,5418,Dec
3122,PUEDO VOLAR - LOCOS LUCKY ISLANDS!,2017-12-01,2035102,119622,2073,Dec
3123,NOS ABDUCEN LOS OVNIS!!!! - DESASTRES NATURALES (CON WILLY),2017-11-30,1437940,80197,1543,Nov
3124,🔴 AMIGOS + SORTEO WIGETTA: EL CUENTO JAMAS CONTADO,2017-11-30,937326,115567,1622,Nov
3125,#KARMALAND3 - NUEVA DIMENSION Y ZOMBIE GIGANTE!! #93,2017-11-29,1267808,139769,4098,Nov
3126,EPICIDAD CON WILLY - (EGG WARS),2017-11-29,2759919,153209,4283,Nov
3127,FINAL DE FUEGO 🏆 PLAYERUNKNOWN'S BATTLEGROUNDS 🏆,2017-11-28,1467726,112775,3253,Nov
3128,RISAS Y DIFICULTAD HARD PRO!,2017-11-28,1962786,132947,2339,Nov
3129,SUPER ACTUALIZACION - LOCOS LUCKY ISLAND!,2017-11-27,3030853,135616,2859,Nov
3130,🔴 ¿VICTORIAS EN DIRECTO? - PLAYERUNKNOWN'S BATTLEGROUNDS,2017-11-27,3514090,128675,2473,Nov
3131,MI PRIMERA VEZ EN DESASTRES NATURALES!,2017-11-26,3320935,133711,2653,Nov
3132,🔴 NUESTRAS MASCOTAS + DECORACION NUEVA!,2017-11-26,1069857,112982,3045,Nov
3133,MEJORES MOMENTOS #3,2017-11-25,4636700,224630,4921,Nov
3134,SALTO O MUERTE - WILLY VS VEGETTA (MINIJUEGOS MINECRAFT),2017-11-25,1857662,123177,2507,Nov
3135,#KARMALAND3 - WILLY REGRESAAAA! #92,2017-11-24,964988,67875,2445,Nov
3136,SALTO DE FE...,2017-11-24,2479189,215321,2530,Nov
3137,WIGETTA EXTREMO 3 - EPISODIO FINAL,2017-11-23,1903741,182565,5863,Nov
3138,🔴 NUEVA ACTUALIZACION!!!!!! PLAYERUNKNOWN'S BATTLEGROUNDS,2017-11-23,1189659,99325,1283,Nov
3139,#KARMALAND3 - ME CONVIERTO EN CENTAURO! #91,2017-11-22,1232860,78995,2102,Nov
3140,FINAL EPICO! - 10 SEGUNDOS SUPER TENSOS!,2017-11-22,3807820,249277,3349,Nov
3141,WIGETTA EXTREMO 3 - PUEDO VOLAAAAAAAR!   #26,2017-11-21,901334,89112,4164,Nov
3142,"🔴 VICTORIA EN DIRECTO 🏆 CON  POKER,ABEL Y FARGAN  - PLAYERUNKNOWN'S BATTLEGROUNDS",2017-11-21,1591714,109143,1491,Nov
3143,#KARMALAND3 - EL WITHER Y SUCESOS PARANORMALES #90,2017-11-20,1023272,130316,5305,Nov
3144,ESCAPA DE LA LAVA - WILLY VS VEGETTA (MINIJUEGOS MINECRAFT),2017-11-20,5004617,303218,3854,Nov
3145,WIGETTA EXTREMO 3 - WITHER + WILLY = VEGETTA MUERTO  #24,2017-11-19,1565622,122386,4850,Nov
3146,🔴 NUEVO LIBRO + NUEVO DLC SIMS 4 MASCOTAS!,2017-11-19,1160282,105881,3757,Nov
3147,MEJORES MOMENTOS #2,2017-11-18,6036529,374453,6516,Nov
3148,TOWN OF SALEM - ¿QUIEN ES EL ASESINO? (CON WILLY Y FARGAN),2017-11-18,4877253,203465,3725,Nov
3149,WIGETTA EXTREMO 3 - MISTERIO BAJO EL MAR  #22,2017-11-17,1184295,132571,3863,Nov
3150,🔴 EL ESCUADRON SUICIDA ¿HOY GANAREMOS?  - PLAYERUNKNOWN'S,2017-11-17,1555794,114848,1683,Nov
3151,#KARMALAND3 - EL REGRESO DE GARBANZO Y NOVEDADES!!! #89,2017-11-16,902244,94369,5539,Nov
3152,RAINBOW SIX - UN FINAL INCREIBLE - FIN DE SEMANA GRATIS!,2017-11-16,1787963,140554,4751,Nov
3153,WIGETTA EXTREMO 3 - MENUDO OFERTON!!!!!  #20,2017-11-15,1090919,136293,3417,Nov
3154,🔴 NUEVA ACTUALIZACION - PARKOUR!!!!!!  - PLAYERUNKNOWN'S,2017-11-15,1251211,103269,1700,Nov
3155,#KARMALAND3 - DISPARA AL POLLO Y APUESTAS! #88,2017-11-14,1168109,96357,2171,Nov
3156,LEGO® MARVEL SUPER HEROES 2 - GUARDIANES DE LA GALAXIA!,2017-11-14,1197703,78597,3617,Nov
3157,WIGETTA EXTREMO 3 - LA MUERTE LLAMA A WILLY!  #18,2017-11-13,1333366,165816,3750,Nov
3158,RISAS CON LAS CHICAS GG!  - PLAYERUNKNOWN'S BATTLEGROUNDS,2017-11-13,1242057,69601,2071,Nov
3159,#KARMALAND3 - PADRE DE LOBOS #87,2017-11-12,1127776,103024,3926,Nov
3160,NEED FOR SPEED PAYBACK - TUNEANDO MI COCHE,2017-11-12,1286610,98242,2975,Nov
3161,WIGETTA EXTREMO 3 - UN DIA EPICO!  #16,2017-11-11,1369359,212280,6709,Nov
3162,MEJORES MOMENTOS #1,2017-11-11,3459930,256498,12210,Nov
3163,🔴 V DE VEGETTA - FINALIZAMOS LA MANSION,2017-11-10,890815,89030,2667,Nov
3164,NEED FOR SPEED PAYBACK - MI PRIMER COCHE!,2017-11-10,1839083,109495,2410,Nov
3165,"WIGETTA EXTREMO 3 - DIA DE POLLO,ARCO Y CASTILLO  #14",2017-11-09,1096595,139218,3238,Nov
3166,SOUTH PARK - NUEVOS PODEREEES!! #8,2017-11-09,684466,58242,2265,Nov
3167,#KARMALAND3 - SUPER ARCO Y NUEVOS JUEGOS #86,2017-11-08,2673859,255258,6676,Nov
3168,NEED FOR SPEED PAYBACK - COCHES DE PELICULA!,2017-11-08,2892180,148256,3570,Nov
3169,WIGETTA EXTREMO 3 - ¿MORIRA FARGAN?  #12,2017-11-07,7124761,248029,12083,Nov
3170,🔴 CHICAS GG + TIGRE MIAU + POKER CINCELES - PLAYERUNKNOWN'S BATTLEGROUNDS,2017-11-07,1197522,105392,1824,Nov
3171,#KARMALAND3 - EL LOCO DE LOS GATOS #85,2017-11-06,1127914,86577,5795,Nov
3172,FUMEGETTA - VIERNES 13!,2017-11-06,2741981,106652,2389,Nov
3173,WIGETTA EXTREMO 3 - NUESTRO HOGAR!  #10,2017-11-05,3285943,211565,17469,Nov
3174,SUPER PESCADORES - WILLY VS VEGETTA (MINECRAFT MINIJUEGOS),2017-11-05,1245895,97229,3917,Nov
3175,#KARMALAND3 - GARBANZO SE VA DE FIESTA!  #84,2017-11-04,1236492,95547,4254,Nov
3176,SOUTH PARK - ES TOALLIN!!!!!!! #7,2017-11-04,846943,65647,2463,Nov
3177,WIGETTA EXTREMO 3 - EN CERDO AL COMBATE!!!!  #8,2017-11-03,1272855,99836,2847,Nov
3178,🔴 V DE VEGETTA - MANSION CASI FINALIZADA!,2017-11-03,887097,99830,2401,Nov
3179,#KARMALAND3 - LA SUPER ESPADA Y EL FANTASMA #83,2017-11-02,1254522,86084,6883,Nov
3180,THE EVIL WITHIN 2 - EL MONSTRUO LECHOSO #6,2017-11-02,846450,85182,5618,Nov
3181,WIGETTA EXTREMO 3 - ¿QUE HAY DENTRO DE LA NAVE? #6,2017-11-01,1397261,136912,5444,Nov
3182,SOUTH PARK - AZUCAAAAAAAARRR!!! #6,2017-11-01,778467,74282,2863,Nov
3183,#KARMALAND3 - ESPECIAL HALLOWEEN (CON WILLY Y ALEXBY) #82,2017-10-31,1579660,80324,2824,Oct
3184,AGUILAGETTA - MINECRAFT PVP,2017-10-31,592519,61561,1781,Oct
3185,WIGETTA EXTREMO 3 - NOVIO DE BETTY Y EL PORTAL #4,2017-10-30,2028151,139568,12849,Oct
3186,REGRESA GTA V PARKOUR - ¿QUE SON LOS CAMUÑOS?,2017-10-30,1269039,91531,1887,Oct
3187,#KARMALAND3 - EL JEFE CALABAZA! 🎃 #81,2017-10-29,953413,71188,2851,Oct
3188,🔴 V DE VEGETTA  - NUESTRA MANSION 💜,2017-10-29,2092818,153721,3658,Oct
3189,WIGETTA EXTREMO 3 - VAMOS A LA ISLA MISTERIOSA #2,2017-10-28,2437354,216784,10481,Oct
3190,🎃 MINECRAFT - ESPECIAL HALLOWEEN - TODO EN UNO 🎃,2017-10-28,1581455,153065,3280,Oct
3191,#KARMALAND3 - CIUDAD CALABAZA (CON ALEXBY)  🎃 #80,2017-10-27,1326496,95903,7801,Oct
3192,SOUTH PARK - SUJETADORGETTA #5,2017-10-27,1066712,63414,1623,Oct
3193,ASSASSIN´S CREED: ORIGINS - MI UNICORNIO Y YO 🦄,2017-10-26,1655254,86876,2783,Oct
3194,🔴 V DE VEGETTA,2017-10-26,2118806,171976,4030,Oct
3195,#KARMALAND3 - 🎃 DECORACION DE HALLOWEEN 🎃 #79,2017-10-25,1954354,144386,6104,Oct
3196,WOLFENSTEIN 2 - COMIENZO EPICO!,2017-10-25,2025426,103275,3757,Oct
3197,MINECRAFT - REGRESA TODO EN UNO!,2017-10-24,931654,85605,3356,Oct
3198,THE EVIL WITHIN 2 - ¿QUE BICHO ES ESTE? #5,2017-10-24,728586,85759,3011,Oct
3199,#KARMALAND3 - EL ATAQUE DE LOS MUERTOS!  #78,2017-10-23,1400550,104141,4043,Oct
3200,SOUTH PARK - NUEVO SUPER PODER! #4,2017-10-23,844814,78684,2390,Oct
3201,WIGETTA EN EGG WARS!,2017-10-22,6145555,222413,5063,Oct
3202,🔴 LAS CHICAS GG REGRESAN A VIERNES 13!,2017-10-22,1690453,171506,4169,Oct
3203,#KARMALAND3 - NUEVA ENTRADA Y PORTAL AL NETHER  #77,2017-10-21,1517227,128952,8979,Oct
3204,SOUTH PARK - LA HABITACION DEL PAYASO Y LA IGLESIA! #3,2017-10-21,1022396,76918,2503,Oct
3205,🔴 LOS SIMS 4 - ¿QUIERES CASARTE CONMIGO?,2017-10-20,778392,90576,1762,Oct
3206,MAPA DE SUSCRIPTOR EN GTA V!!!! (PARKOUR CON FARGAN),2017-10-20,1476759,104409,1515,Oct
3207,#KARMALAND3 - EL MOLINO Y LAS APUESTAS KARMALADIENSES! #76,2017-10-19,1536394,101842,2690,Oct
3208,🔴 TARDE CON WILLY - PLAYERUNKNOWN'S BATTLEGROUNDS,2017-10-19,757691,78270,928,Oct
3209,SOUTH PARK -  NIÑOS GOTICOS Y PEDO VOLADOR #2,2017-10-18,1146386,109039,2361,Oct
3210,AL AMOR EN MINECRAFT,2017-10-18,2553185,70776,2875,Oct
3211,#KARMALAND3 - COMIENZAN LOS JUEGOS KARMALADIENSES!!!!  #75,2017-10-17,1410265,129440,4954,Oct
3212,THE EVIL WITHIN 2 - TUNEL DEL TERROR #4,2017-10-17,787244,84142,2219,Oct
3213,SOUTH PARK - RETAGUARDIA EN PELIGRO - SOY UN SUPER HEROE #1,2017-10-16,1752639,161551,4565,Oct
3214,GOYAGETTA LO PETA! - PINTURILLO (CON CAMARA),2017-10-16,942211,82109,1281,Oct
3215,#KARMALAND3 - LOS JUEGOS DEL ARCO Y NUEVO MERCADO #74,2017-10-15,1158058,156437,5132,Oct
3216,MINECRAFT - SUPER JUGADAS - EGG WARS!,2017-10-15,1680570,115086,3834,Oct
3217,🔴 NOCHE INTIMA VEGETTIL 💜,2017-10-14,1919481,216849,3858,Oct
3218,THE EVIL WITHIN 2 - LA NIÑA DE LOS VOMITOS #3,2017-10-14,940162,92875,2869,Oct
3219,#KARMALAND3 - EL JEFE DEL CASTILLO Y MI CUERPO ENCANTADILLO  #73,2017-10-13,1144162,84358,4193,Oct
3220,VIERNES 13 EL VIERNES 13!,2017-10-13,5160277,145718,3443,Oct
3221,WWE 2K18 - INCREIBLE! 🔥,2017-10-12,6545535,208902,4041,Oct
3222,THE EVIL WITHIN 2 - EL TREN DE LOS SUSTOS #2,2017-10-12,1194591,104275,2961,Oct
3223,#KARMALAND3 - UN CASTILLO GENIAL  #72,2017-10-11,1236489,128118,6302,Oct
3224,🔴 PLAYERUNKNOWN'S CON AMIGOS,2017-10-11,1139609,109369,1523,Oct
3225,🔴 THE EVIL WITHIN 2 - COMIENZA EL TERROR #1,2017-10-10,2266237,193289,3498,Oct
3226,GTA V - RISAS Y GRITOS (CON FARGAN),2017-10-10,1408632,113396,1723,Oct
3227,#KARMALAND3 - TROLEO AMISTOSO Y REFORMA EN CASA  #71,2017-10-09,1625418,111414,7690,Oct
3228,MINECRAFT - MI PERSONAJE EN CUBECRAFT!,2017-10-09,4135678,139923,3900,Oct
3229,🔴 LOS SIMS 4 - ¿NOS CONVERTIMOS EN VAMPIROS?,2017-10-08,1396532,130640,2255,Oct
3230,MI CAMELLO EUSTAQUIO - ASSASSINS CREED ORIGINS,2017-10-08,756542,44886,2875,Oct
3231,#KARMALAND3 - GRAN DIA + FINAL INESPERADO  #70,2017-10-07,1707004,129975,5510,Oct
3232,🔴 PLAYERUNKNOWN'S CON ASESINOLEXBY11,2017-10-07,982685,98418,1340,Oct
3233,MI NUEVA CASA 💜,2017-10-06,6384795,472703,18913,Oct
3234,GTA V - ¿PARKOUR 100% IMPOSIBLE? (MUCHAS RISAS),2017-10-06,1116560,84711,1530,Oct
3235,#KARMALAND3 - HERMANO MAYOR VEGETTA  #69,2017-10-05,1727256,126899,3915,Oct
3236,REGRESA JASONGETTA VS CHICAS EN BIKINI!,2017-10-05,4505626,126908,2360,Oct
3237,🔴 DIRECTO LOS SIMS 4 - POCHINKARDO Y LOS VAMPIROS,2017-10-04,939427,98814,2157,Oct
3238,ASSASSINS CREED ORIGINS - MI PRIMER GAMEPLAY,2017-10-04,1983331,72926,1467,Oct
3239,#KARMALAND3 - CREAMOS ARBOLES FANTASMA  #68,2017-10-03,1750933,111010,8025,Oct
3240,GTA V ONLINE - CONSIGUIENDO DINERO!,2017-10-03,2632727,86413,2268,Oct
3241,SUPER FINAL EN COCHE! - PLAYERUNKNOWN'S (SOLO),2017-10-02,1342875,77202,2608,Oct
3242,FORZA MOTORSPORT 7 - PROBANDO EL MUSTANG (ROJO XD),2017-10-02,659785,50720,1692,Oct
3243,#KARMALAND3 - LA HABITACION DE GARBANZO  #67,2017-10-01,1763644,108573,5355,Oct
3244,🔴 DIRECTO SIMS 4 - LA AVENTURA DE POCHINKARDO,2017-10-01,1663821,156642,3325,Oct
3245,EPICO!!!  MODO BATTLE ROYALE FORTNITE (JUEGO GRATIS),2017-09-30,5349708,127218,5221,Sep
3246,GTA V - APRENDE IDIOMAS (CON FARGAN),2017-09-30,1397662,112494,1993,Sep
3247,🔴 DIRECTO DE KARMALAND - SALVAR A GARBANZO!!!!! #66,2017-09-29,1664729,151764,6503,Sep
3248,NUEVO FORZA MOTORSPORT 7 - MI PRIMER DIA,2017-09-29,1590782,102360,3153,Sep
3249,PLAYERUNKNOWN'S - INCREIBLE DESTROZO! (CHICAS GG),2017-09-28,2977924,95878,2136,Sep
3250,MINECRAFT - ¿EL UNICORNIO MAS FEO?,2017-09-28,599986,47682,2204,Sep
3251,#KARMALAND3 - COMO HACER CRISTALES DE LUZ!  #65,2017-09-27,987806,100132,3367,Sep
3252,GTA V ONLINE: MISION FINAL TRAFICANTES DE ARMAS!,2017-09-27,3318112,101481,1679,Sep
3253,🔴 PLAYERUNKNOWN'S - BAD BOYS,2017-09-26,859291,76019,1029,Sep
3254,UFC 2 - VEGETTA VS BUENAGENTELEXBY (LECHES Y RISAS),2017-09-26,1516981,111893,2564,Sep
3255,#KARMALAND3 - NUEVO ALTAR!!!!  #64,2017-09-25,1090126,113475,3862,Sep
3256,GTA V ONLINE: MOTOS VOLADORAS,2017-09-25,2776876,116633,2571,Sep
3257,LAS CHICAS GG EN BIKINI - NUEVO DLC (VIERNES 13),2017-09-24,7813742,301054,5886,Sep
3258,MINECRAFT - DIA DE SUERTE (CON WILLY),2017-09-24,2311070,103930,2539,Sep
3259,#KARMALAND3 - NUEVOS PROYECTOS Y MUNDO DESCONOCIDO!  #63,2017-09-23,1346077,126540,5406,Sep
3260,PARKOUR GTA V - CUIDADO QUE RESBALA!!!!!!!!!,2017-09-23,2455095,98537,2293,Sep
3261,🔴 PLAYERUNKNOWN'S - POLICIAGETTA!,2017-09-22,1056216,104700,2083,Sep
3262,4 VS 4 - BETA ABIERTA - GHOST RECON WILDLANDS (GHOST WAR),2017-09-22,988549,59276,4008,Sep
3263,"#KARMALAND3 - SUPER SALTO,CRISTALES,ALTARES Y MAS!  #62",2017-09-21,1305059,134912,5039,Sep
3264,MINECRAFT - SUPER CASTILLOS (BUILD BATTLE SOLO),2017-09-21,810804,50617,1919,Sep
3265,GTA V - RISAS Y AVIONES (CON FARGAN),2017-09-20,2442531,107830,2523,Sep
3266,PLAYERUNKNOWN'S - EL REY DE ROZHOK,2017-09-20,1431421,70222,1988,Sep
3267,🔴 DIRECTO DE KARMALAND 💜,2017-09-19,1215973,133342,5143,Sep
3268,BESTIAGETTA VS ALEXBYNOTANBESTIA (LECHES Y RISAS),2017-09-19,2409444,136500,5774,Sep
3269,🔴 POLICIA DE POCHINKI ¿DIGAME?,2017-09-18,1101385,108209,1600,Sep
3270,RAINBOW SIX - LESION LO PETA!,2017-09-18,2186555,104950,5899,Sep
